CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	R1	R123
353	STRIKE	strike	"{""1433"": 44, ""1107"": 9, ""1291"": 3, ""1133"": 3, ""1493"": 3, ""2469"": 1, ""1845"": 1, ""1665"": 1, ""175"": 1, ""1530"": 1, ""1326"": 1, ""1631"": 1, ""1864"": 1, ""1135"": 1, ""1720"": 1, ""492"": 1}"	"{""1433"": 67, ""1107"": 13, ""1845"": 7, ""1133"": 7, ""175"": 6, ""1493"": 4, ""492"": 4, ""1291"": 3, ""1326"": 3, ""1654"": 1, ""722"": 2, ""1793"": 2, ""1631"": 1, ""630"": 2, ""2664"": 2, ""2469"": 1, ""1826"": 1, ""1292"": 1, ""1665"": 1, ""2246"": 1, ""1530"": 1, ""680"": 1, ""834"": 1, ""1928"": 1, ""969"": 1, ""2862"": 1, ""1330"": 1, ""1463"": 1, ""742"": 1, ""1358"": 1, ""719"": 1, ""1473"": 1, ""2467"": 1, ""604"": 1, ""2502"": 1, ""1884"": 1, ""1864"": 1, ""2411"": 1, ""621"": 1, ""1135"": 1, ""1048"": 1, ""3072"": 1, ""1899"": 1, ""1720"": 1, ""635"": 1, ""161"": 1, ""3232"": 1, ""1519"": 1, ""3160"": 1, ""1543"": 1, ""2880"": 1, ""3101"": 1, ""1488"": 1, ""974"": 1, ""1591"": 1, ""1250"": 1, ""2977"": 1}"
1572	SURPRISED	surprised	"{""2407"": 8, ""1495"": 6, ""1572"": 5, ""3972"": 3, ""2524"": 3, ""131"": 3, ""1173"": 2, ""1560"": 2, ""2573"": 1, ""377"": 1, ""1156"": 1, ""3848"": 1, ""892"": 1, ""1236"": 1}"	"{""1495"": 14, ""2407"": 11, ""131"": 10, ""1572"": 7, ""3972"": 7, ""1173"": 4, ""2524"": 4, ""1829"": 4, ""3083"": 3, ""1560"": 3, ""3425"": 2, ""1819"": 2, ""1156"": 2, ""3916"": 2, ""2982"": 1, ""3033"": 2, ""1451"": 1, ""3848"": 2, ""1292"": 1, ""2099"": 1, ""3858"": 1, ""2573"": 1, ""1248"": 1, ""194"": 1, ""1419"": 1, ""1780"": 1, ""1035"": 1, ""771"": 1, ""1897"": 1, ""2062"": 1, ""1355"": 1, ""630"": 1, ""377"": 1, ""2233"": 1, ""1350"": 1, ""674"": 1, ""683"": 1, ""1413"": 1, ""568"": 1, ""3809"": 1, ""298"": 1, ""1518"": 1, ""892"": 1, ""26"": 1, ""1311"": 1, ""1377"": 1, ""1236"": 1, ""1243"": 1, ""1207"": 1}"
1826	ANGRY	angry	"{""1899"": 42, ""156"": 5, ""1367"": 4, ""2223"": 1, ""1607"": 2, ""2301"": 2, ""1419"": 1, ""1292"": 1, ""1008"": 1, ""1173"": 1, ""377"": 1, ""3446"": 1, ""699"": 1, ""2562"": 1, ""715"": 1}"	"{""1899"": 52, ""156"": 20, ""2223"": 2, ""699"": 6, ""715"": 2, ""82"": 4, ""1367"": 4, ""2573"": 4, ""1560"": 3, ""1423"": 3, ""1607"": 2, ""2301"": 2, ""3809"": 2, ""3974"": 2, ""1419"": 1, ""2892"": 1, ""876"": 1, ""1292"": 1, ""1173"": 1, ""1008"": 1, ""258"": 1, ""1111"": 1, ""3873"": 1, ""1698"": 1, ""3761"": 1, ""194"": 1, ""221"": 1, ""1473"": 1, ""1794"": 1, ""1495"": 1, ""1433"": 1, ""1286"": 1, ""2411"": 1, ""2016"": 1, ""377"": 1, ""1554"": 1, ""1338"": 1, ""2831"": 1, ""3446"": 1, ""2452"": 1, ""1314"": 1, ""2562"": 1, ""1544"": 1, ""1193"": 1, ""1038"": 1, ""1456"": 1, ""2976"": 1, ""2230"": 1}"
1231	NEW	new	"{""1229"": 29, ""3977"": 11, ""243"": 5, ""621"": 3, ""704"": 3, ""1381"": 3, ""679"": 2, ""1895"": 2, ""1289"": 1, ""163"": 1, ""837"": 1, ""963"": 1, ""1368"": 1, ""245"": 1, ""1111"": 1, ""1225"": 1, ""2504"": 1, ""474"": 1, ""210"": 1, ""752"": 1, ""2113"": 1, ""1599"": 1, ""1207"": 1}"	"{""1229"": 34, ""243"": 21, ""3977"": 21, ""621"": 9, ""704"": 8, ""1289"": 6, ""1207"": 6, ""1895"": 5, ""679"": 4, ""2504"": 3, ""728"": 3, ""1252"": 3, ""1381"": 3, ""1226"": 3, ""837"": 2, ""1111"": 2, ""1426"": 2, ""1035"": 2, ""771"": 2, ""2964"": 2, ""1376"": 2, ""752"": 2, ""1599"": 2, ""1320"": 1, ""1579"": 1, ""3083"": 1, ""1427"": 1, ""1557"": 1, ""747"": 1, ""163"": 1, ""963"": 1, ""585"": 1, ""1090"": 1, ""1368"": 1, ""245"": 1, ""1869"": 1, ""2935"": 1, ""1225"": 1, ""474"": 1, ""3972"": 1, ""1325"": 1, ""1425"": 1, ""1495"": 1, ""342"": 1, ""3213"": 1, ""2406"": 1, ""504"": 1, ""210"": 1, ""1819"": 1, ""1298"": 1, ""648"": 1, ""1379"": 1, ""593"": 1, ""708"": 1, ""2124"": 1, ""1623"": 1, ""805"": 1, ""1537"": 1, ""2975"": 1, ""2113"": 1, ""965"": 1}"
622	ISLAND	island	"{""3460"": 6, ""645"": 6, ""948"": 6, ""1474"": 4, ""1343"": 3, ""1964"": 2, ""3687"": 2, ""624"": 2, ""1203"": 2, ""1181"": 2, ""671"": 2, ""2291"": 2, ""1844"": 1, ""1300"": 1, ""1035"": 1, ""1425"": 1, ""1702"": 1, ""2625"": 1, ""1359"": 1, ""1246"": 1, ""2530"": 1, ""906"": 1}"	"{""948"": 20, ""3460"": 15, ""645"": 14, ""671"": 11, ""1181"": 9, ""1474"": 9, ""626"": 7, ""1343"": 7, ""1964"": 5, ""1425"": 4, ""1183"": 4, ""837"": 3, ""3687"": 3, ""1246"": 3, ""1844"": 2, ""970"": 2, ""624"": 2, ""1203"": 2, ""1359"": 2, ""2291"": 2, ""3982"": 1, ""1525"": 1, ""1300"": 1, ""1646"": 1, ""1035"": 1, ""1702"": 1, ""1120"": 1, ""617"": 1, ""1472"": 1, ""623"": 1, ""1554"": 1, ""2625"": 1, ""1350"": 1, ""639"": 1, ""2982"": 1, ""1631"": 1, ""421"": 1, ""666"": 1, ""668"": 1, ""787"": 1, ""740"": 1, ""1732"": 1, ""2530"": 1, ""947"": 1, ""906"": 1, ""978"": 1, ""954"": 1}"
379	BLUNT	blunt	"{""379"": 11, ""1396"": 7, ""1352"": 5, ""1412"": 5, ""1120"": 3, ""2578"": 3, ""1432"": 2, ""1361"": 2, ""778"": 2, ""3288"": 2, ""677"": 1, ""1292"": 1, ""1114"": 1, ""4019"": 1, ""969"": 1, ""1466"": 1, ""1633"": 1, ""1481"": 1, ""1884"": 1, ""1433"": 1, ""999"": 1, ""1202"": 1, ""377"": 1, ""1518"": 1, ""1535"": 1, ""3965"": 1, ""951"": 1}"	"{""379"": 23, ""1396"": 21, ""1352"": 17, ""1412"": 12, ""1120"": 11, ""1884"": 6, ""1361"": 5, ""3965"": 5, ""778"": 4, ""951"": 4, ""677"": 3, ""1432"": 3, ""1633"": 3, ""1433"": 3, ""2578"": 3, ""1404"": 3, ""3288"": 3, ""863"": 2, ""1481"": 2, ""1210"": 2, ""1462"": 2, ""1518"": 2, ""977"": 1, ""722"": 1, ""1292"": 1, ""1793"": 1, ""1114"": 1, ""2102"": 1, ""4019"": 1, ""969"": 1, ""1763"": 1, ""1466"": 1, ""1301"": 1, ""2411"": 1, ""999"": 1, ""3871"": 1, ""1202"": 1, ""377"": 1, ""1896"": 1, ""1382"": 1, ""683"": 1, ""2669"": 1, ""372"": 1, ""827"": 1, ""1395"": 1, ""3747"": 1, ""251"": 1, ""1689"": 1, ""3003"": 1, ""850"": 1, ""3634"": 1, ""1535"": 1, ""974"": 1, ""1638"": 1, ""1599"": 1, ""1207"": 1}"
1442	STAND	upright	"{""1442"": 5, ""711"": 10, ""1032"": 8, ""3994"": 7, ""1404"": 6, ""1120"": 4, ""1291"": 2, ""1035"": 2, ""2375"": 2, ""1476"": 1, ""1280"": 1, ""683"": 1, ""1464"": 1, ""2045"": 1, ""1019"": 1, ""1849"": 1, ""1929"": 1, ""3053"": 1}"	"{""1442"": 8, ""711"": 25, ""1404"": 16, ""1032"": 14, ""3994"": 12, ""2375"": 11, ""1120"": 10, ""1035"": 6, ""1416"": 1, ""1291"": 3, ""1280"": 3, ""1465"": 2, ""3396"": 2, ""1476"": 1, ""1725"": 2, ""1326"": 2, ""1464"": 2, ""1019"": 2, ""1591"": 2, ""3746"": 2, ""1663"": 1, ""1485"": 1, ""905"": 1, ""690"": 1, ""227"": 1, ""1845"": 1, ""1944"": 1, ""1495"": 1, ""1884"": 1, ""1256"": 1, ""683"": 1, ""84"": 1, ""3874"": 1, ""625"": 1, ""1297"": 1, ""1554"": 1, ""2045"": 1, ""281"": 1, ""1849"": 1, ""2530"": 1, ""1929"": 1, ""3053"": 1, ""1671"": 1, ""3135"": 1, ""1803"": 1}"
343	VINE	vine	"{""920"": 7, ""1524"": 27, ""653"": 4, ""1276"": 1, ""1531"": 1, ""322"": 1, ""239"": 1, ""1507"": 1, ""1425"": 1, ""628"": 1, ""906"": 1, ""736"": 1}"	"{""1524"": 57, ""920"": 20, ""628"": 11, ""653"": 8, ""1425"": 7, ""1102"": 3, ""1507"": 3, ""1276"": 2, ""239"": 1, ""479"": 2, ""906"": 2, ""3288"": 2, ""1422"": 1, ""3044"": 1, ""1531"": 1, ""1006"": 1, ""1349"": 1, ""201"": 1, ""322"": 1, ""256"": 1, ""420"": 1, ""3316"": 1, ""1752"": 1, ""1203"": 1, ""1216"": 1, ""156"": 1, ""670"": 1, ""2628"": 1, ""1379"": 1, ""430"": 1, ""1335"": 1, ""960"": 1, ""736"": 1}"
732	YOUR (SINGULAR)	yours	"{""2090"": 61, ""780"": 2, ""1213"": 2, ""1612"": 1, ""684"": 1, ""2982"": 1, ""884"": 1, ""2400"": 1}"	"{""2090"": 2, ""780"": 2, ""2473"": 9, ""2400"": 8, ""884"": 6, ""1612"": 5, ""923"": 5, ""684"": 1, ""2301"": 4, ""1213"": 4, ""1262"": 2, ""2982"": 1, ""1036"": 2, ""1640"": 2, ""732"": 2, ""1577"": 1, ""2505"": 1, ""3860"": 1, ""2099"": 1, ""1119"": 1, ""3416"": 1, ""98"": 1, ""1325"": 1, ""773"": 1, ""1304"": 1, ""3468"": 1, ""578"": 1, ""215"": 1, ""789"": 1, ""1450"": 1, ""1359"": 1, ""738"": 1, ""2482"": 1, ""1591"": 1, ""2310"": 1}"
3138	STRAWBERRY	strawberry	"{""1507"": 26, ""156"": 13, ""3803"": 4, ""717"": 4, ""2809"": 3, ""212"": 3, ""3074"": 2, ""619"": 1, ""1320"": 1, ""3287"": 1, ""1813"": 1, ""1659"": 1, ""1336"": 1, ""2938"": 1, ""1223"": 1, ""1499"": 1, ""507"": 1, ""3446"": 1, ""2230"": 1}"	"{""156"": 44, ""1507"": 37, ""717"": 17, ""2809"": 8, ""3803"": 8, ""212"": 5, ""1342"": 5, ""904"": 3, ""1813"": 2, ""3074"": 3, ""586"": 2, ""1040"": 2, ""1499"": 2, ""714"": 2, ""2124"": 2, ""862"": 2, ""1726"": 2, ""619"": 1, ""1320"": 1, ""1751"": 1, ""3287"": 1, ""2765"": 1, ""476"": 1, ""1659"": 1, ""1336"": 1, ""131"": 1, ""2938"": 1, ""920"": 1, ""1425"": 1, ""342"": 1, ""1364"": 1, ""1223"": 1, ""2542"": 1, ""2849"": 1, ""3247"": 1, ""1246"": 1, ""923"": 1, ""633"": 1, ""507"": 1, ""3446"": 1, ""664"": 1, ""653"": 1, ""178"": 1, ""132"": 1, ""2562"": 1, ""1909"": 1, ""21"": 1, ""924"": 1, ""2230"": 1}"
1601	WEAK	feeble	"{""1601"": 60, ""1229"": 5, ""2112"": 1, ""1033"": 1, ""1847"": 1, ""1562"": 1, ""1491"": 1, ""1674"": 1, ""909"": 1, ""1246"": 1, ""2308"": 1, ""1469"": 1}"	"{""1601"": 74, ""1229"": 1, ""2112"": 1, ""320"": 6, ""1847"": 3, ""1246"": 2, ""1562"": 5, ""1674"": 4, ""785"": 4, ""2308"": 4, ""1954"": 3, ""699"": 3, ""1491"": 2, ""1004"": 2, ""1757"": 2, ""1289"": 1, ""678"": 1, ""2242"": 1, ""680"": 1, ""588"": 1, ""146"": 1, ""2099"": 1, ""3080"": 1, ""3621"": 1, ""2704"": 1, ""1033"": 1, ""366"": 1, ""1554"": 1, ""406"": 1, ""909"": 1, ""819"": 1, ""487"": 1, ""1469"": 1, ""1579"": 1, ""380"": 1}"
1778	APPROACH	approach	"{""1942"": 25, ""1446"": 9, ""1309"": 2, ""3904"": 2, ""2912"": 2, ""1035"": 2, ""3971"": 2, ""2754"": 1, ""3639"": 1, ""1686"": 1, ""1046"": 1, ""1441"": 1, ""695"": 1, ""1435"": 1, ""43"": 1, ""2301"": 1, ""1387"": 1, ""421"": 1, ""667"": 1, ""3033"": 1, ""1409"": 1, ""2165"": 1, ""1038"": 1, ""2571"": 1, ""1591"": 1, ""935"": 1, ""2457"": 1, ""1340"": 1}"	"{""1942"": 37, ""1446"": 13, ""1046"": 8, ""3971"": 6, ""2457"": 6, ""2754"": 1, ""2252"": 4, ""667"": 1, ""3904"": 3, ""2912"": 3, ""695"": 3, ""1443"": 3, ""1309"": 2, ""3639"": 2, ""749"": 2, ""1035"": 2, ""3552"": 2, ""2301"": 2, ""765"": 2, ""2165"": 2, ""2708"": 2, ""2571"": 2, ""65"": 1, ""722"": 1, ""1637"": 1, ""1806"": 1, ""1557"": 1, ""1686"": 1, ""1111"": 1, ""1208"": 1, ""2099"": 1, ""3633"": 1, ""1752"": 1, ""3427"": 1, ""2978"": 1, ""813"": 1, ""1406"": 1, ""1631"": 1, ""719"": 1, ""3074"": 1, ""1441"": 1, ""2467"": 1, ""1954"": 1, ""614"": 1, ""1435"": 1, ""1829"": 1, ""2342"": 1, ""43"": 1, ""1831"": 1, ""1597"": 1, ""3268"": 1, ""1387"": 1, ""2243"": 1, ""421"": 1, ""3033"": 1, ""1409"": 1, ""1381"": 1, ""701"": 1, ""2422"": 1, ""2628"": 1, ""502"": 1, ""1038"": 1, ""2433"": 1, ""2482"": 1, ""1812"": 1, ""2753"": 1, ""1591"": 1, ""935"": 1, ""1340"": 1, ""984"": 1}"
2036	JANUARY	January	"{""2037"": 34, ""1370"": 23, ""1287"": 1, ""2407"": 4, ""1471"": 4, ""784"": 3, ""1342"": 3, ""1557"": 1, ""2805"": 1, ""2846"": 1, ""691"": 1, ""3098"": 1, ""1226"": 1}"	"{""1287"": 1, ""2037"": 38, ""1370"": 35, ""1471"": 26, ""784"": 19, ""2407"": 15, ""2847"": 6, ""1557"": 4, ""2846"": 4, ""1342"": 4, ""1226"": 4, ""728"": 3, ""1231"": 3, ""1286"": 2, ""1806"": 2, ""1561"": 1, ""2805"": 1, ""905"": 1, ""679"": 1, ""1967"": 1, ""3873"": 1, ""3801"": 1, ""243"": 1, ""617"": 1, ""2850"": 1, ""2849"": 1, ""1559"": 1, ""1405"": 1, ""2853"": 1, ""1314"": 1, ""707"": 1, ""691"": 1, ""1263"": 1, ""3098"": 1, ""1343"": 1, ""3276"": 1, ""873"": 1, ""892"": 1, ""952"": 1, ""3758"": 1}"
1771	TASTELESS	tasteless	"{""2181"": 29, ""256"": 6, ""905"": 1, ""1292"": 2, ""21"": 2, ""1205"": 2, ""948"": 2, ""887"": 1, ""379"": 1, ""1624"": 1, ""3425"": 1, ""687"": 1, ""1274"": 1, ""909"": 1, ""1548"": 1, ""26"": 1, ""1080"": 1}"	"{""2181"": 50, ""256"": 15, ""905"": 1, ""1412"": 7, ""948"": 7, ""1292"": 6, ""1205"": 6, ""379"": 5, ""887"": 2, ""153"": 2, ""1274"": 2, ""21"": 2, ""26"": 2, ""1080"": 2, ""27"": 1, ""1368"": 1, ""679"": 1, ""2151"": 1, ""1299"": 1, ""1287"": 1, ""500"": 1, ""1833"": 1, ""2507"": 1, ""1398"": 1, ""1624"": 1, ""139"": 1, ""1847"": 1, ""3204"": 1, ""3425"": 1, ""1365"": 1, ""478"": 1, ""1526"": 1, ""687"": 1, ""1337"": 1, ""652"": 1, ""1674"": 1, ""686"": 1, ""1547"": 1, ""1906"": 1, ""1813"": 1, ""909"": 1, ""1548"": 1, ""1335"": 1, ""1524"": 1, ""1478"": 1, ""1390"": 1}"
3762	SAFE	safe	"{""2879"": 8, ""2406"": 7, ""1252"": 4, ""1596"": 3, ""1875"": 3, ""1940"": 2, ""1559"": 2, ""1599"": 2, ""837"": 1, ""1810"": 1, ""706"": 1, ""194"": 1, ""221"": 1, ""1495"": 1, ""1477"": 1, ""923"": 1, ""1216"": 1, ""2154"": 1, ""682"": 1, ""1623"": 1, ""1232"": 1, ""2457"": 1}"	"{""2406"": 17, ""2879"": 15, ""1559"": 13, ""1596"": 10, ""1232"": 9, ""1252"": 7, ""1465"": 5, ""194"": 4, ""1940"": 4, ""1284"": 3, ""1810"": 3, ""2900"": 3, ""1875"": 3, ""680"": 2, ""258"": 2, ""2316"": 2, ""1495"": 2, ""1448"": 2, ""1472"": 2, ""923"": 2, ""1599"": 2, ""1422"": 1, ""1673"": 1, ""1579"": 1, ""837"": 1, ""3357"": 1, ""1111"": 1, ""2758"": 1, ""2099"": 1, ""3373"": 1, ""704"": 1, ""3086"": 1, ""3967"": 1, ""1068"": 1, ""3080"": 1, ""1879"": 1, ""706"": 1, ""1280"": 1, ""221"": 1, ""1566"": 1, ""610"": 1, ""44"": 1, ""2486"": 1, ""1281"": 1, ""1477"": 1, ""1216"": 1, ""1356"": 1, ""1107"": 1, ""505"": 1, ""1044"": 1, ""723"": 1, ""2154"": 1, ""1315"": 1, ""1121"": 1, ""1678"": 1, ""682"": 1, ""1246"": 1, ""1856"": 1, ""1623"": 1, ""2343"": 1, ""785"": 1, ""509"": 1, ""1882"": 1, ""2754"": 1, ""906"": 1, ""948"": 1, ""2457"": 1, ""2277"": 1, ""804"": 1}"
1435	HUNT	hunting	"{""1936"": 13, ""2638"": 7, ""1566"": 3, ""2009"": 4, ""1312"": 4, ""420"": 4, ""1820"": 2, ""910"": 2, ""977"": 1, ""585"": 1, ""994"": 1, ""1105"": 1, ""1625"": 1, ""1853"": 1, ""1360"": 1, ""1037"": 1, ""1772"": 1, ""256"": 1, ""1187"": 1, ""1053"": 1, ""2770"": 1, ""1417"": 1, ""1352"": 1, ""1047"": 1, ""1468"": 1, ""1628"": 1, ""2230"": 1, ""1579"": 1, ""522"": 1}"	"{""1936"": 34, ""1566"": 6, ""2009"": 11, ""2638"": 8, ""420"": 7, ""1312"": 7, ""1417"": 5, ""1360"": 4, ""619"": 3, ""1820"": 3, ""994"": 3, ""1053"": 3, ""1136"": 3, ""1172"": 3, ""1653"": 2, ""585"": 2, ""1105"": 2, ""910"": 2, ""1772"": 1, ""256"": 2, ""771"": 2, ""2770"": 2, ""1352"": 2, ""1554"": 1, ""1468"": 2, ""3948"": 2, ""2230"": 2, ""1579"": 2, ""522"": 2, ""3674"": 1, ""977"": 1, ""937"": 1, ""2409"": 1, ""1288"": 1, ""1763"": 1, ""1287"": 1, ""1625"": 1, ""2470"": 1, ""2907"": 1, ""1853"": 1, ""1037"": 1, ""227"": 1, ""2467"": 1, ""867"": 1, ""695"": 1, ""1187"": 1, ""1393"": 1, ""3380"": 1, ""1386"": 1, ""634"": 1, ""1182"": 1, ""1003"": 1, ""1047"": 1, ""156"": 1, ""2402"": 1, ""1381"": 1, ""1537"": 1, ""1628"": 1, ""764"": 1, ""1075"": 1, ""2976"": 1}"
1843	THOUSAND	thousand	"{""3533"": 18, ""1198"": 7, ""1493"": 5, ""1634"": 4, ""1356"": 3, ""1226"": 3, ""622"": 2, ""1202"": 1, ""1554"": 1, ""1559"": 1, ""789"": 1}"	"{""3533"": 25, ""1198"": 1, ""1634"": 12, ""1356"": 1, ""1559"": 7, ""1493"": 6, ""789"": 6, ""1226"": 1, ""3599"": 5, ""622"": 5, ""1202"": 2, ""1515"": 3, ""1554"": 2, ""892"": 2, ""3783"": 1, ""1561"": 1, ""1284"": 1, ""3460"": 1, ""1975"": 1, ""242"": 1, ""1420"": 1, ""1881"": 1, ""605"": 1, ""1297"": 1, ""1992"": 1, ""3452"": 1, ""667"": 1, ""1651"": 1, ""1715"": 1, ""1784"": 1, ""1599"": 1}"
1579	BE	will	"{""910"": 8, ""813"": 7, ""2526"": 6, ""1240"": 4, ""972"": 1, ""2427"": 3, ""2457"": 3, ""2316"": 2, ""695"": 2, ""2527"": 1, ""1003"": 1, ""1579"": 1, ""1446"": 1, ""2960"": 1, ""1447"": 1, ""1035"": 1, ""615"": 1, ""683"": 1, ""1209"": 1, ""734"": 1, ""794"": 1, ""1784"": 1, ""818"": 1, ""1672"": 1, ""1213"": 1}"	"{""2526"": 15, ""910"": 13, ""813"": 1, ""2427"": 8, ""972"": 1, ""1213"": 6, ""2960"": 5, ""2316"": 5, ""1162"": 5, ""1240"": 5, ""1784"": 5, ""1559"": 4, ""2457"": 4, ""695"": 3, ""785"": 3, ""1579"": 1, ""1447"": 2, ""1035"": 2, ""1209"": 1, ""734"": 2, ""1405"": 2, ""724"": 2, ""509"": 2, ""2527"": 1, ""3643"": 1, ""1003"": 1, ""1676"": 1, ""1686"": 1, ""1446"": 1, ""685"": 1, ""1494"": 1, ""1085"": 1, ""1438"": 1, ""1202"": 1, ""615"": 1, ""683"": 1, ""1435"": 1, ""1417"": 1, ""1529"": 1, ""1752"": 1, ""1612"": 1, ""971"": 1, ""794"": 1, ""359"": 1, ""1452"": 1, ""1828"": 1, ""1519"": 1, ""1458"": 1, ""1993"": 1, ""1620"": 1, ""2919"": 1, ""1329"": 1, ""3849"": 1, ""1812"": 1, ""3608"": 1, ""818"": 1, ""1672"": 1}"
1225	DAY (NOT NIGHT)	day	"{""1233"": 48, ""630"": 12, ""1283"": 5, ""1339"": 4, ""1343"": 4, ""1260"": 3, ""1493"": 2, ""892"": 2, ""1469"": 2, ""680"": 1, ""679"": 1, ""1967"": 1, ""1225"": 1, ""1203"": 1, ""12"": 1, ""1376"": 1, ""508"": 1, ""708"": 1, ""1699"": 1, ""2296"": 1, ""3276"": 1, ""1226"": 1}"	"{""1233"": 57, ""630"": 36, ""1343"": 23, ""892"": 21, ""984"": 9, ""1339"": 8, ""1469"": 8, ""1260"": 7, ""1283"": 6, ""1967"": 5, ""1353"": 4, ""680"": 3, ""679"": 3, ""729"": 3, ""1225"": 1, ""1629"": 3, ""1376"": 3, ""2340"": 3, ""1807"": 2, ""3801"": 2, ""1692"": 2, ""1203"": 2, ""1370"": 2, ""12"": 2, ""1493"": 2, ""1699"": 2, ""2296"": 2, ""3276"": 1, ""1329"": 2, ""1086"": 1, ""98"": 1, ""197"": 1, ""825"": 1, ""1663"": 1, ""837"": 1, ""1366"": 1, ""706"": 1, ""2374"": 1, ""218"": 1, ""1035"": 1, ""1202"": 1, ""1495"": 1, ""1702"": 1, ""2524"": 1, ""210"": 1, ""1697"": 1, ""508"": 1, ""699"": 1, ""708"": 1, ""3128"": 1, ""1732"": 1, ""701"": 1, ""1342"": 1, ""1695"": 1, ""1238"": 1, ""1226"": 1}"
1103	SACRIFICE	sacrifice	"{""910"": 7, ""946"": 6, ""1696"": 6, ""1417"": 4, ""661"": 4, ""1747"": 4, ""242"": 3, ""1447"": 3, ""820"": 3, ""1494"": 2, ""194"": 2, ""3628"": 2, ""683"": 2, ""845"": 2, ""1090"": 2, ""619"": 1, ""3336"": 1, ""1349"": 1, ""1367"": 1, ""1625"": 1, ""221"": 1, ""1441"": 1, ""2982"": 1, ""1069"": 1, ""1502"": 1, ""1944"": 1, ""1352"": 1, ""1752"": 1, ""923"": 1, ""1993"": 1, ""1783"": 1, ""1337"": 1, ""657"": 1, ""497"": 1, ""2298"": 1}"	"{""946"": 17, ""910"": 16, ""820"": 12, ""1447"": 10, ""1696"": 1, ""619"": 6, ""683"": 6, ""923"": 6, ""661"": 6, ""1783"": 5, ""853"": 4, ""1944"": 4, ""1417"": 4, ""1747"": 4, ""242"": 3, ""3628"": 3, ""1352"": 3, ""845"": 3, ""1993"": 1, ""1090"": 3, ""1367"": 2, ""1494"": 2, ""194"": 2, ""1441"": 2, ""1502"": 2, ""1884"": 2, ""1702"": 2, ""1103"": 2, ""852"": 2, ""2298"": 2, ""2022"": 1, ""1309"": 1, ""163"": 1, ""3336"": 1, ""860"": 1, ""1349"": 1, ""3986"": 1, ""1625"": 1, ""1973"": 1, ""221"": 1, ""1845"": 1, ""2982"": 1, ""1069"": 1, ""1035"": 1, ""1040"": 1, ""1210"": 1, ""1897"": 1, ""626"": 1, ""1752"": 1, ""3072"": 1, ""1559"": 1, ""1216"": 1, ""482"": 1, ""1337"": 1, ""1413"": 1, ""657"": 1, ""1675"": 1, ""156"": 1, ""497"": 1, ""2971"": 1, ""1668"": 1, ""3703"": 1, ""857"": 1, ""2880"": 1, ""202"": 1, ""1101"": 1, ""1535"": 1, ""2433"": 1, ""2291"": 1, ""1335"": 1, ""824"": 1, ""984"": 1}"
2789	BURP	burp	"{""2245"": 24, ""1159"": 10, ""1289"": 6, ""256"": 4, ""1412"": 3, ""162"": 2, ""377"": 2, ""674"": 2, ""42"": 2, ""27"": 1, ""1639"": 1, ""1616"": 1, ""1336"": 1, ""1406"": 1, ""323"": 1, ""1429"": 1, ""1035"": 1, ""534"": 1, ""1182"": 1, ""592"": 1, ""897"": 1, ""960"": 1}"	"{""2245"": 29, ""1412"": 16, ""1159"": 15, ""1289"": 12, ""256"": 9, ""27"": 7, ""162"": 6, ""377"": 6, ""1639"": 4, ""2879"": 4, ""960"": 4, ""690"": 3, ""2099"": 3, ""1336"": 3, ""1182"": 3, ""1429"": 2, ""534"": 2, ""1554"": 2, ""674"": 2, ""592"": 2, ""2124"": 2, ""42"": 2, ""21"": 2, ""1548"": 2, ""1591"": 2, ""404"": 1, ""1292"": 1, ""1321"": 1, ""1616"": 1, ""879"": 1, ""496"": 1, ""1357"": 1, ""1813"": 1, ""2507"": 1, ""1401"": 1, ""1406"": 1, ""323"": 1, ""1035"": 1, ""1304"": 1, ""1564"": 1, ""478"": 1, ""1216"": 1, ""1063"": 1, ""2366"": 1, ""1783"": 1, ""480"": 1, ""1874"": 1, ""1482"": 1, ""1847"": 1, ""1621"": 1, ""1587"": 1, ""819"": 1, ""897"": 1, ""1346"": 1, ""1278"": 1}"
